label,degree
#4721=IfcColourRgb,13
#5358=IfcPolyLoop,13
#6587=IfcSurfaceStyle,13
#11409=IfcPolyLoop,13
#11412=IfcPolyLoop,13
#11476=IfcPolyLoop,13
#11479=IfcPolyLoop,13
#11543=IfcPolyLoop,13
#11546=IfcPolyLoop,13
#11610=IfcPolyLoop,13
#11613=IfcPolyLoop,13
#12324=IfcConnectedFaceSet,13
#12377=IfcConnectedFaceSet,13
#12430=IfcConnectedFaceSet,13
#12726=IfcConnectedFaceSet,13
#12779=IfcConnectedFaceSet,13
#12832=IfcConnectedFaceSet,13
#13081=IfcConnectedFaceSet,13
#13134=IfcConnectedFaceSet,13
#13187=IfcConnectedFaceSet,13
#13435=IfcConnectedFaceSet,13
#13488=IfcConnectedFaceSet,13
#13541=IfcConnectedFaceSet,13
#13790=IfcConnectedFaceSet,13
#13843=IfcConnectedFaceSet,13
#13896=IfcConnectedFaceSet,13
#14144=IfcConnectedFaceSet,13
#14197=IfcConnectedFaceSet,13
#14250=IfcConnectedFaceSet,13
#14499=IfcConnectedFaceSet,13
#14552=IfcConnectedFaceSet,13
#14605=IfcConnectedFaceSet,13
#14853=IfcConnectedFaceSet,13
#14906=IfcConnectedFaceSet,13
#14959=IfcConnectedFaceSet,13
#15463=IfcFurnishingElement,13
#15856=IfcFurnishingElement,13
#16149=IfcFurnishingElement,13
#16175=IfcFurnishingElement,13
#16306=IfcOpeningElement,13
#16485=IfcFurnishingElement,13
#16563=IfcFurnishingElement,13
#16589=IfcFurnishingElement,13
#16615=IfcFurnishingElement,13
#16641=IfcFurnishingElement,13
#16667=IfcFurnishingElement,13
#16693=IfcFurnishingElement,13
#16719=IfcFurnishingElement,13
#16847=IfcOpeningElement,13
#16914=IfcFurnishingElement,13
#16971=IfcFurnishingElement,13
#16997=IfcFurnishingElement,13
#17023=IfcFurnishingElement,13
#17277=IfcConnectedFaceSet,13
#21802=IfcGeometricSet,13
#24647=IfcPropertySet,13
#24697=IfcPropertySet,13
#26830=IfcConnectedFaceSet,13
#26941=IfcFurnishingElement,13
#28987=IfcConnectedFaceSet,13
#29098=IfcFurnishingElement,13
#29127=IfcFurnishingElement,13
#31130=IfcConnectedFaceSet,13
#31241=IfcFurnishingElement,13
#31313=IfcFurnishingElement,13
#31342=IfcFurnishingElement,13
#31371=IfcFurnishingElement,13
#31400=IfcFurnishingElement,13
#34388=IfcPolyLoop,13
#34391=IfcPolyLoop,13
#34455=IfcPolyLoop,13
#34458=IfcPolyLoop,13
#34522=IfcPolyLoop,13
#34525=IfcPolyLoop,13
#34589=IfcPolyLoop,13
#34592=IfcPolyLoop,13
#35661=IfcConnectedFaceSet,13
#35783=IfcFurnishingElement,13
#35854=IfcFurnishingElement,13
#36003=IfcConnectedFaceSet,13
#36125=IfcFurnishingElement,13
#36151=IfcFurnishingElement,13
#36301=IfcConnectedFaceSet,13
#36423=IfcFurnishingElement,13
#39103=IfcPresentationLayerAssignment,13
#1209=IfcPolyline,12
#1796=IfcPolyline,12
#2780=IfcPolyline,12
#3881=IfcDraughtingPreDefinedCurveFont,12
#8983=IfcPropertySet,12
#9326=IfcRailing,12
#12184=IfcRailing,12
#12583=IfcOpeningElement,12
#12985=IfcOpeningElement,12
#13340=IfcOpeningElement,12
#13694=IfcOpeningElement,12
#14049=IfcOpeningElement,12
#14403=IfcOpeningElement,12
#14758=IfcOpeningElement,12
#15112=IfcOpeningElement,12
#17341=IfcFurnishingElement,12
#17409=IfcFurnishingElement,12
#17532=IfcFurnishingElement,12
#17602=IfcFurnishingElement,12
#17716=IfcFurnishingElement,12
#17786=IfcFurnishingElement,12
#17815=IfcFurnishingElement,12
#17844=IfcFurnishingElement,12
#17873=IfcFurnishingElement,12
#17902=IfcFurnishingElement,12
#19275=IfcFurnishingElement,12
#20657=IfcFurnishingElement,12
#20726=IfcFurnishingElement,12
#20755=IfcFurnishingElement,12
#21896=IfcPropertySet,12
#32076=IfcPropertySet,12
#32346=IfcRailing,12
#35163=IfcRailing,12
#36497=IfcFurnishingElement,12
#36526=IfcFurnishingElement,12
#36555=IfcFurnishingElement,12
#36584=IfcFurnishingElement,12
#38297=IfcRelAggregates,12
#38308=IfcRelAggregates,12
#39=IfcBuildingStorey,11
#43=IfcBuildingStorey,11
#51=IfcBuildingStorey,11
#379=IfcPolyline,11
#1244=IfcPolyline,11
#1433=IfcPolyline,11
#1476=IfcPolyline,11
#1973=IfcPolyline,11
#2815=IfcPolyline,11
#3004=IfcPolyline,11
#3039=IfcPolyline,11
#3447=IfcPolyline,11
#3941=IfcMaterial,11
#4156=IfcPropertySingleValue,11
#4360=IfcMaterialLayerSet,11
#7391=IfcRepresentationMap,11
#7392=IfcRepresentationMap,11
#9127=IfcPropertySet,11
#17516=IfcRepresentationMap,11
#17517=IfcRepresentationMap,11
#18201=IfcPolyLoop,11
#18214=IfcPolyLoop,11
#19611=IfcPolyLoop,11
#19624=IfcPolyLoop,11
